dedignatio	f
dediticius_1	*
deditio	f
deductio	f
deductor	m
defatigatio	f
defectio	f
defector	m
defectus_1	*
defensio	f
defensor	m
definitio	f
deflagratio	f
deformitas	f
defrutum	n
dehonestamentum	n
deianira_n	f
deidamia_n	f
deiectio	f
deiectus_1	m
deillius_n	???
deiopea_n	f
deiotarus_n	m
deiphobus_n	m
delatio	f
delator	m
delectamentum	n
delectatio	f
delectus	m
delegatio	f
delenimentum	n
deletrix	f
deliaci_n	masculin
delia_n	f
deliberatio	f
deliberator	m
delicatus_1	*
delicia_1	f
deliciolum	n
delicium	n
delictum	n
deliquio	f
deliramentum	n
deliratio	f
delius_n	*
dellius_n	m
delos_n	f
delphin	???
delphinus	m
delphi_n	m
delta_n	n
delubrum	n
demades_n	m
demaenetus_n	m
demaratus_n	m
demarchus	m
dementia	f
demetrius_n	*
demianus_n	4
deminutio	f
demissio	f
demochares_n	m
democritus_n	m
demodocus_n	m
demoleus_n	m
demolitio	f
demonstratio	f
demophilus_n	m
demophon_n	???
demosthenes_n	m
denarius_1	*
dens	m
denseletae_n	???
densus_n	m
dentale	n
dentatus_n	m
denter_n	m
dentifrangibulum	???
dentifrangibulus	*
denuntiatio	f
depeculator	m
depeculatus	m
depetigo	f
deploratio	f
depopulatio	f
depopulator	m
deportatio	f
depositum	n
deprauatio	f
deprecatio	f
deprecator	m
deprehensio	f
depugnatio	f
depulsio	f
depulsor	m
dercennus_n	m
derelictio	f
deridiculum	n
derisor	m
derisus	m
deriuatio	f
derupta	???
descensio	f
descensus	m
descripta	???
descriptio	f
deserta	f
desertor	m
desertum	n
desiderium	n
desidiabulum	n
desidia_1	???
designatio	f
designator	m
desipientia	f
despectus_1	m
desperatio	f
despicatus_1	m
despicientia	f
destillatio	f
destinatio	f
destinatum	n
destitutio	f
desuetudo	f
desultor	m
desultorius_1	*
detestatio	f
detractator	???
detractio	f
detractor	m
detrectatio	f
detrimentum	n
deucalion_n	m
deuersitor	m
deuersorium	n
deuerticulum	n
deuexitas	f
deuexum	???
deuia	f
deunx	m
deuoti	masculin
deuotio	f
deus	m
deus_n	m
dexamenus_n	m
dexithea_n	2
dexo_n	???
dextera	f
dexter_n	m
diabathrarius	m
diablintes_n	???
diabolus_n	m
diadema	n
diadematus_n	m
diaeta	f
dialectica	f
dialecticus_1	*
dialis_n	2
dialogus	m
diana_n	f
dianium_n	n
diaria	n
diarium	n
dia_n	f
dica	f
dicacitas	f
dicaearchus_n	m
dicatio	f
dicio	f
dicis	
dicrota	f
dictamnus	???
dictator	m
dictatura	f
dictio	f
dictum	n
dictynna_n	f
didius_n	*
didymaon_n	m
didymus_n	m
dies	f
diespiter_n	m
dies_n	f
differentia	f
differitas	f
difficultas	f
diffidentia	f
diffugium	n
diffusio	f
digentia_n	f
digitulus	m
digitus	m
dignatio	f
dignitas	f
digressus	m
diiunctio	???
dii_n	
dilatio	f
dilator	m
dilectus_1	m
diligentia	f
dillius_n	*
diluculum	n
diludium	n
diluuies	f
diluuium	???
dimachae	f
dimicatio	f
dimidium	n
diminutio	???
dimissio	f
dinaea_n	f
dindyma_n	n
dindymena_n	f
dindymus_n	*
dinia_n	f
dinomachus_n	m
diocles_n	m
diocles_n	m
diodorus_n	*
diodotus_n	*
diogenes_n	m
diognetus_n	m
diomedes_n	m
dione_n	f
dionysiarchus_n	4
dionysia_n	2
dionysia_n	2
dionysius_n	*
dionysodorus_n	m
dionysus_n	m
dion_n	m
diota	f
dioxenus_n	m
dioxippus_n	m
diphilus_n	m
diploma	n
dipondium	???
dipondius	4
dira	n
dirae	f
dira_n	n
directum_1	n
direptio	f
direptor	m
diribitio	f
diribitor	m
diritas	f
discens	m
disceptatio	f
disceptator	m
discessio	f
discessus	m
discidium	n
disciplina	f
discipula	f
discipulus	m
discordia	f
discordia_n	f
discrepantia	f
discrimen	n
discriptio	f
discursatio	f
discursus	m
discus	m
disiectus	m
dismaritus	m
dispectus	m
dispendium	n
dispensatio	f
dispensator	m
dispertitio	f
displicentia	f
dispositio	f
dispositum	n
dispositura	f
dispositus_1	m
disputatio	f
disputatiuncula	f
disputator	m
disquisitio	f
dissaeptum	n
dissensio	f
dissensus	m
dissignator	m
dissimilitudo	f
dissimulatio	f
dissimulator	m
dissipatio	f
dissociatio	f
dissolutio	f
dissuasio	f
dissuasor	m
distantia	f
distinctio	f
distinctus_1	m
distractio	f
distributio	f
disturbatio	f
dis_n	m
ditamenes_n	3
dithyrambus	m
ditis_n	???
diua	f
diua_n	f
diuerbium	???
diuersitas	f
diuersorium	neutre
diuersum	n
diuidia	f
diuinatio	f
diuina_1	f
diuina_2	f
diuinitas	f
diuinum	n
diuinus_1	m
diuisio	f
diuisor	m
diuitatio	f
diuitiacus_n	m
diuitiae	f
diuodurum_n	n
diuortium	n
diurnum	n
diuturnitas	f
diuulsio	f
diuum	n
diuus_1	*
docilis_n	m
docilitas	f
docimus_n	m
doctor	m
doctrina	f
documen	n
documentum	n
dodona_n	f
dogma	f
dolabella_n	m
dolabra	f
dolichaon_n	m
dolium	n
dolon	m
dolon_n	m
dolopes_n	m
dolops_n	m
dolor	m
dolor_n	m
dolus	m
domesticus_1	*
domicilium	n
domina	f
dominans_1	???
dominatio	f
dominator	m
dominatrix	f
dominatus	m
dominium	n
dominus	m
domitiani_n	???
domitianus_n	???
domitia_n	???
domitius_n	*
domitor	m
domitrix	f
domnilaus_n	4
domnotaurus_n	4
domus	f
domus	f
domus	f
domusio	f
donaria	n
donatio	f
donatius_n	4
donatiuum	n
donator	m
donum	n
donusa_n	f
dorcas	f
doris_n	f
dorotheus_n	*
dorsum	n
dorus_n	*
doryclus_n	m
dorylaeum_n	n
dorylaus_n	m
dorylenses_n	???
doryphora	2
doryphorus_n	m
dos	f
dossennus_n	m
dossenus_n	m
drachma	f
draco	m
dracon_n	m
drances_n	m
drangae_n	m
drapeta	m
drappes_n	m
drepanum_n	n
dromas	f
druida	???
druidae	m
druides	m
drusilla_n	???
drusus_n	m
dryades_n	f
dryantiades_n	m
dryas_n	m
dryopes_n	m
dryops_n	m
dubis_n	m
dubitatio	f
dubium	n
dubius_n	*
ducenius_n	*
ducentesima	f
ductor	m
ductus	*
duellator	m
duellius_n	masculin
duellum	n
duilius_n	*
dulcedo	f
dulce_1	neutre
dulgubini_n	3
dulichia_n	f
dulichii_n	masculin
dulichium_n	???
dumetum	n
dumnacus_n	???
dumnorix_n	m
dumus	m
duoetuicesimani	???
dupla	f
duplum	n
duramen	n
duramentum	n
duratius_n	m
duritia	f
durities	f
duritudo	f
durius_n	m
durocortorum_n	n
durum	???
durus_n	m
duumuir	???
duumuiratus	m
dux	m
dymnus_n	4
dynastes	m
dyrrachini_n	???
dyrrachium_n	n
dyspepsia	f
ebenus	f
ebrietas	f
ebulum	n
ebur	???
eburones_n	m
eburouices_n	m
ebusus_n	f
ecbatana_n	n
ecbolima_n	n
ecclesia	f
ecdicus	m
echeneis	f
echidna	f
echinus	m
ecloga	f
edessa_n	f
edictio	f
edictum	n
edita	n
editio	f
editum	n
edonis_n	f
edoni_n	*
educatio	m
educator	f
eductio	f
eetion_n	m
effatum	n
effectus_1	*
efficiens_1	n
effigia	f
effigies	f
efflagitatio	f
efflagitatus	m
effluuium	n
effractarius	*
effrenatio	f
effugium	n
effusio	f
egeria_n	f
egerius_n	m
egestas	f
egestas_n	f
egestio	f
egnatia_n	???
egnatius_n	*
egnatuleius_n	???
egregium	neutre
egressus	m
eiectamentum	n
eiectio	f
eiectus	m
eiulatio	f
eiulatus	m
eiuratio	f
elaptonius_n	4
elatea_n	f
elatio	f
elauer_n	n
eleazarus_n	???
elecebra	f
electa	f
electio	f
electra_n	f
electrum	n
electrus_n	*
electus_1	m
elegantia	f
elegeia_n	f
elegi	m
elegia_n	f
elegidion	n
elei_n	???
eleleides_n	f
elementa	n
elementum	n
elenchus	m
elephantus	m
elephas	
elesioduli_n	3
eleusin_n	f
eleusium_n	n
eleuteti_n	*
elias_n	m
elicius_n	???
elisio	f
elissa_n	f
elis_n	f
elius_n	*
elocutio	f
elogium	n
eloquentia	f
eloquium	n
elorini_n	*
elorus_n	m
elpenor_n	m
eluacrum	n
elusates_n	m
eluuies	f
eluuio	f
elymaei_n	*
elysii_n	???
elysium_n	n
emacitas	f
emancipatio	f
emathia_n	f
emblema	f
emblema	f
embolium	n
embolum	n
emendatio	f
emendator	m
emeritenses_n	???
eminatio	f
emissarius	*
emissus	m
emolumentum	n
empedocles_n	m
emplastrum	n
emporium	n
emptio	f
emptor	m
enarratio	f
enceladus_n	m
encolpius_n	*
endromis	f
enguini_n	*
enipeus_n	m
enna_n	f
ennia_n	2
ennius_n	*
ennosigaeus_n	m
enormitas	f
ensis	m
entellini_n	???
entellus_n	m
enumeratio	f
enuntiatum	n
eoi_n	???
eous_n	m
epaminondas_n	m
epaphroditus_n	m
epasnactus_n	m
epeus_n	m
ephebus	m
ephemeridae	???
ephemeris	f
ephesii_n	???
ephesus_n	f
ephippium	n
ephorus	m
ephorus_n	m
epibata	m
epicharis_n	f
epicharnus_n	4
epicrates_n	m
epicurei_n	*
epicurus_n	m
epidamnus_n	f
epidaphnes_n	f
epidaurum_n	???
epidaurus_n	f
epidicus_n	???
epidipnis	f
epidromus	m
epigoni_n	m
epigonus_n	m
epigramma	n
epigrus	m
epilogus	m
epimachus_n	m
epirenses_n	3
epirhedium	n
epirus_n	f
epistates	m
epistola	???
epistola_n	???
epistolium	n
epistomium	n
epityrum	n
epona_n	f
eporedia_n	f
eporedorix_n	m
eppia_n	???
eppius_n	*
epponina_n	f
eprius_n	*
epulae	f
epulatio	f
epulo	m
epulo_1	m
epulo_n	m
epulum	n
epytus_n	m
equa	f
eques	m
equestria	???
equile	n
equirria_n	2
equitatus_1	*
equuleus	m
equus	m
eranus	m
erasinus_n	*
eratosthenes_n	m
erebus_n	???
erechtheus_n	*
ereptio	f
ereptor	m
eretrici_n	???
eretum_n	n
ergasilus_n	???
ergastulum	n
ergenna_n	m
erices_n	3
erichthonius_n	*
ericius	*
ericthonius_n	4
eridanus_n	m
erigyius_n	m
erillus_n	???
erinnyes_n	???
erinnys_n	???
eriphyla_n	f
erneum	n
erogatio	f
eros_n	m
erratum	n
error	m
error_n	m
erro_1	
ersilaus_n	4
eruca	f
erucius_n	m
eruditi	masculin
eruditio	f
eruilia	f
eruptio	f
eruum	???
erycina_n	???
erycus_n	m
erylus_n	m
erymanthus_n	m
erythea_n	f
erythinus	m
erythrae_n	f
erythrus_n	???
eryx_n	m
esca	f
escensio	f
escensus	m
esquiliae_n	f
esseda	f
essedarius_1	m
essedum	n
essentia	f
essubii_n	3
esuritio	f
etesiae	m
etesius_n	*
ethymantus_n	m
etruria_n	f
etrusci_n	*
euagatio	f
euander_n	m
euan_n	m
euboea_n	f
eubulidas_n	m
eucaerus_n	m
euchadia_n	f
eudaemon_n	m
eudemus_n	m
eudoses_n	m
euectio	f
euentum	n
euentura	f
euentus	m
euenus_n	m
euergetae_n	m
euerriculum	n
euersio	f
euersor	m
euhenus_n	4
euhius	???
euhius_n	???
eumelus_n	m
eumenes_n	m
eumenides_n	f
eumolpidae_n	m
eumolpus_n	m
eunaeus_n	m
eunomia_n	f
eunones_n	m
eunuchus	m
euocati	???
euocatio	f
euocator	m
euodus_n	???
eupholius_n	4
euphranor_n	m
euphrates_n	m
euphrosyne_n	???
eupolemus_n	m
eupolis_n	m
euripides_n	m
euripus	m
euripus_n	m
europa_n	f
europe_n	???
eurotas_n	m
eurus	m
eurus_n	m
euryalus_n	m
eurybates_n	m
eurylochus_n	m
eurymachus_n	m
eurypylus_n	m
eurystheus_n	*
eurythmus_n	m
eurytus_n	m
euthynicus_n	4
eutrapelus_n	m
eutychus_n	???
euxinus_n	*
exactio	f
exactor	m
exaerambus_n	4
examen	n
exanimatio	f
excellentia	f
excelsitas	f
excelsum	n
exceptio	f
exceptiuncula	f
excessus	m
excetra	f
excidio	f
excidium_1	n
excisio	f
exclamatio	f
excrementum	n
excubiae	f
excubitor	m
excubitus	m
excursio	f
excursor	m
excursus	m
excusatio	f
execestus_n	m
exedra	f
exemplar	n
exemplares	???
exemplum	n
exercitatio	f
exercitio	f
exercitium	n
exercitus_1	m
exesor	m
exhortatio	f
exiguitas	f
exiguum_1	n
exilitas	f
existimatio	f
existimator	m
exitium	n
exitus	m
exodium	n
exoleti	masculin
exordium	n
exorsa	n
exorsus	m
exortus	m
exostra	f
exoticum	n
expeditio	f
expeditum	n
expensum	n
experientia	f
experimentum	n
expiatio	f
expilatio	f
explanatio	f
explementum	n
explicatio	f
exploratio	f
explorator	m
exportatio	f
expostulatio	f
exprobratio	f
exprobrator	m
exprobratrix	f
expugnatio	f
expugnator	m
expulsio	f
expulsor	m
expurgatio	f
exsecratio	f
exsectio	f
exsecutio	f
exsequiae	f
exsilium	n
exsolutio	f
exspectatio	f
exspectatum	n
exstimulator	m
exstinctor	m
exstructio	f
exsul	???
exsultatio	f
exta	n
externi	m
externum	neutre
extersus	m
extitius_n	4
extrema	???
extremitas	f
extremum	???
exulceratio	f
exundatio	f
exuuiae	f
exuuium	n
faba	f
fabalia	f
fabaris_n	m
fabatus_n	m
faba_n	f
fabella	f
faber_1	m
fabianus_n	*
fabius_n	*
fabrateria_n	f
fabraterni_n	*
fabrica	f
fabricator	m
fabricius_n	*
fabulator	m
fabula_1	f
fabulla_n	???
fabullus_n	*
fabulus	m
facetiae	f
facies	f
facilitas	f
facinus	n
factio	f
factor	m
factum	n
factus_1	m
facula	m
facultas	f
facundia	f
fadia_n	f
fadius_n	*
fadus_n	m
faecula	f
faenius_n	*
faenus	n
faesidius_n	m
faesulae_n	f
faex	f
fagus	m
fala	f
falanius_n	???
falarica	f
falcarius	*
falcidius_n	*
falcula	m
falcula_n	m
falernum_n	???
falisci_n	m
fallacia	f
falsarius	*
falsimonia	f
falsum	n
falx	f
fama	f
fama_n	f
fames	f
fames_n	f
familia	m
familiaris_1	m
familiaritas	f
famul	
famula	f
famulatus	m
famulus_1	m
fannia_n	2
fannius_n	*
fanum	n
fanum_n	n
far	n
farina	f
farrago	f
fartor	m
fas	n
fascia	f
fasciculus	m
fascina	f
fascinum	???
fasciola	f
fascis	m
fasti	m
fastidium	n
fastigium	n
fastus_1	m
fastus_2	m
fatidicus_1	*
fatigatio	f
fatua	f
fatum	n
fatum_n	n
fatus	m
fatuus_1	m
fauentinus_n	*
fauilla	f
fauni_n	m
faunus	*
faunus_n	*
fauonius	*
fauonius_n	*
fauor	m
fausta_n	???
faustitas_n	f
faustulus_n	m
faustus_n	*
fautor	m
fautrix	f
fauus	m
faux	f
fax	f
febricula	f
febris	f
febris_n	f
februa	n
februarius_n	m
februum	???
fecunditas	f
fel	n
feles	f
felicio_n	???
felicitas	f
felicitas_n	f
felix_n	m
femella	f
femen	???
femina	f
femur	n
feneratio	???
fenerator	???
fenestella_n	2
fenestra	f
feniculum	n
fenilia	n
feniseca	m
fenni_n	*
fenum	???
fenus	???
fera	f
feralia	???
feralia_n	???
ferculum	n
ferentani_n	*
ferentarius	m
ferentinum_n	n
ferentium_n	n
ferentum_n	n
feretrum	n
feriae	f
fericulus	masculin
ferina	f
feritas	f
fermentum	n
ferocia	f
ferocitas	f
feronia_n	f
ferox_n	m
ferramentum	n
ferraria_1	f
ferrarius_1	*
ferrea	f
ferrugo	f
ferrum	n
ferrumen	n
fertilitas	f
fertum	n
ferula	f
feruor	m
ferus_1	*
fescenninus_1	*
festinatio	f
festiuitas	f
festuca	f
festucula	f
festum	n
festus_n	*
fetialis_1	m
fetura	f
fetus_1	m
fiber	m
fibra	f
fibula	f
fibulus_n	m
ficedula	f
ficedulenses_n	???
fictile	???
fictor	m
fictum_1	n
ficus_1	m
ficus_1	m
ficus_1	m
fidelia	f
fidelitas	f
fidenae_n	f
fidena_n	f
fides_1	f
fides_2	f
fides_n	f
fidicen	m
fidicen_n	m
fidicina	f
fidicula	f
fidiculanius_n	masculin
fidius_n	*
fiducia	f
fidulius_n	4
fidus_n	*
figulus	m
figulus_n	m
figura	f
filia	f
filicula	f
filiola	f
filiolus	m
filius	*
filix	f
filum	n
fimbria	m
fimbriae	f
fimbria_n	m
fimus	???
finis	f
finitimi	m
finitio	f
finitor	m
firmamen	n
firmamentum	n
firmani_n	???
firmator	m
firmidius_n	*
firminus_n	*
firmitas	f
firmitudo	f
firmius_n	???
firmus_n	m
fiscella	f
fiscellus_n	m
fiscina	f
fiscus	m
fissum	n
fistuca	f
fistula	f
fitilla	f
flabellum	n
flabrum	n
flaccilla_n	???
flaccus_n	m
flagellum	n
flagitatio	f
flagitator	m
flagitium	n
flagrantia	f
flagrum	n
flamen_1	m
flamen_2	m
flaminia_n	f
flaminica	f
flamininus_n	m
flaminium	???
flaminius_n	*
flamma	m
flammarius	m
flamma_n	m
flammeolum	n
flammeum	n
flatura	f
flatus	m
flauianus_n	*
flauius_n	*
flauus_n	m
flemina	n
fletus	m
fleuum_n	n
flexio	f
flexura	f
flexus	m
flictus	m
floccus	m
floralia_n	n
flora_n	f
florentini_n	3
florus_n	m
flos	m
flosculus	m
fluctuatio	f
fluctus	m
fluentum	n
flumen	n
fluuius	m
focale	n
foculus	m
focus	m
foeditas	f
foedus_1	m
foetor	m
foliatum	n
folia_n	f
folium	n
folliculus	m
follis	m
follitus	*
fomentum	n
fomes	m
fons	m
fonteia_n	???
fonteius_n	*
fonticulus	m
foramen	n
forceps	m
forda	f
forensia	???
forica	f
foris_1	
forma	f
formamentum	n
formatio	f
formator	m
formatura	f
formiae_n	f
formianum_n	???
formica	2
formido_1	f
formido_n	f
formositas	f
formula	f
fornacalia_n	n
fornacula	f
fornax	f
fornax_n	f
fornicatio	f
fornix	m
foroiulienses_n	3
fors_1	f
fors_n	f
fortax	m
fortitudo	f
fortuita	2
fortuna	f
fortunata_n	n
fortunatus_n	*
fortuna_n	f
foruli	m
foruli_n	m
forum_1	n
forum_2	n
forum_n	n
forus	m
fosi_n	*
fossa	f
fossio	f
fossor	m
fossula	f
fouea	f
fraces	f
fractura	f
fraga	n
fragilitas	f
fragmen	n
fragmentum	n
fragor	m
fragum	n
framea	f
frater	m
fraterculus	m
fraternitas	f
fratricida	m
fraudatio	f
fraudator	m
fraus	f
fraxinus	f
fregellanus_n	masculin
fremitus	m
fremor	m
frenator	m
freni	3
frentrani_n	3
frenum	???
frequentia	f
fretum	n
fretus_1	m
frigida	f
frigidum	n
frigus	n
frisii_n	*
fritillus	m
friuola	f
frondator	m
frons_1	f
frons_2	f
frontinus_n	*
fronto_n	m
fructus	m
frugalitas	f
frugi_n	2
frugi_n	2
frumentarius_1	*
frumentatio	f
frumentator	m
frumentum	n
frusino_n	m
frustramen	n
frustratio	f
frustum	n
frutex	m
fruticetum	n
frux	f
fucinus_n	*
fucus_1	m
fucus_2	m
fuficius_n	4
fufidius_n	???
fufius_n	*
fuga	f
fuga_n	f
fugela	f
fugitiuus_1	m
fulcimen	n
fulcinius_n	*
fulcipedia	f
fulcrum	n
fulginius_n	m
fulgor	m
fulgur	n
fulgurator	m
fulica	f
fuligo	f
fullo	m
fullonia	f
fulmen	n
fulmenta	f
fultura	f
fuluia_n	???
fuluius_n	*
fuluus_n	m
fumus	m
funale	n
functio	f
functus	masculin
funda	f
fundamen	n
fundamentum	n
fundanius_n	*
fundanus_n	*
fundator_1	m
funditor	m
fundi_n	m
fundus	m
fungus	m
funiculus	m
funis	m
funisulanus_n	4
funus	n
funus_n	n
fur	2
furca	f
furcifer	m
furcifera	f
furcilla	f
furfanius_n	*
furfur	m
furia	f
furia_n	f
furius_n	*
furnius_n	*
furnus	m
furor_1	m
furor_n	m
furtum	n
furunculus_1	m
fuscina	f
fuscinus_n	???
fuscus_n	*
fustis	m
fustuarium	n
fusus_1	m
futuri	masculin
futurum	n
fututio	f
gabali_n	*
gabba_n	f
gabii_n	m
gabiniani_n	???
gabinianus_n	*
gabinius_n	*
gabolus_n	m
gades_n	f
gaditani_n	???
gaesum	n
gaetulicus_n	*
gaetuli_n	*
gaia_n	f
gaius_n	*
galaesus_n	???
galatae_n	m
galatea_n	f
galatia_n	f
galba_n	m
galbeus	???
galbinum	n
galea	f
galerianus_n	*
galeria_n	f
galerius_n	*
galerus	m
galesus_n	m
galilaei_n	*
galla	f
galla_n	f
gallia_n	f
gallina	m
gallina_n	m
gallio_n	m
gallitta_n	f
gallius_n	*
galli_n	*
gallograecia_n	f
gallograeci_n	*
gallonius_n	*
gallus	m
gallus_n	m
galus_n	4
gambriuii_n	*
ganea	m
ganeo	m
ganeum	n
gangaba	m
gangaridae_n	m
gangarides_n	m
ganges_n	m
gannascus_n	m
gannitus	m
ganymedes_n	m
garamantes_n	2
garganus_n	m
gargara_n	n
gargilius_n	*
gargonius_n	*
garrulitas	f
garum	n
garumna_n	2
garumni_n	*
garutianus_n	4
gastrum	n
gates_n	m
gauda_n	m
gaudimonium	n
gaudium	n
gaudium_n	n
gauianus_n	masculin
gauilla_n	???
gauius_n	*
gaurus_n	*
gausapa	f
gausapa	f
gausapum	n
gausapum	n
gaza	f
gazaba_n	???
gaza_n	f
geidumni_n	*
gela_n	f
gelduba_n	f
gelenses_n	???
gelicidium	n
gellius_n	*
geloni_n	*
gelonus_n	masculin
gelum	n
gelus	m
gemellinus_n	4
gemelli_n	*
gemellus_1	*
gemini	m
geminius_n	???
gemini_n	m
geminus_n	*
gemitus	m
gemma	f
gemoniae_n	???
gena	f
genaua_n	f
genauni_n	*
gener	m
generator	m
genesis	f
genetrix	f
genetrix_n	f
genista	f
genitalia	n
genitor	m
genitor_n	m
genius	m
genius_n	m
gens	f
gentilis_1	m
gentilitas	f
genu	n
genusus_n	m
genus_1	n
genus_2	n
geometres	???
geometria	f
gerellanus_n	*
gergouia_n	f
germana	f
germania_n	f
germanicus_n	*
germanitas	f
germani_n	*
germanus_1	*
germen	n
gerrae	f
gerulifigulus	*
gerulus_1	*
geryones_n	3
geryones_n	3
geryon_n	???
geryon_n	???
gessius_n	*
gesta	f
gestamen	n
gestatio	f
gestator	m
gestus	m
getae_n	m
geta_n	m
gibbus	*
gigas	m
gigas_n	m
gigeria	n
gillo_n	m
gingiliphus	m
gingiua	f
glaber_1	m
glabrio_n	m
glacies	f
gladiator	m
gladiatura	f
gladius	*
glandium	n
glans	f
glaphyrus_n	*
glarea	f
glaucia_n	m
glaucippus_n	m
glaucus_1	*
glaucus_n	*
gleba	f
glebula	m
glesum	???
glis	*
glitius_n	*
globulus	m
globulus_n	m
globus	m
glomeramen	n
glomus	n
gloria	f
gloria_n	f
gluten	n
glutus_1	*
glycera_n	f
glycon_n	???
gnaeus_n	*
gnatia_n	???
gnosia_n	???
gnosis_n	f
gobannitio_n	m
gobio	m
gobius	*
golgi_n	m
gomphenses_n	???
gomphi_n	m
gonoessa_n	2
gordium_n	n
gordius_n	*
gordyaei_n	*
gorgias_n	m
gorgobina_n	f
gorgo_n	f
gorneae_n	f
gortuae_n	m
gotarzes_n	3
gotones_n	m
grabatus	???
gracchus_n	m
gracilis_n	m
gracilitas	f
graculus	m
gradiuus_n	m
gradus	m
graecia_n	f
graecina_n	2
graecinus_n	*
graeci_n	*
graeculio_n	m
graeculi_n	???
graeculus_n	*
graii_n	*
graioceli_n	*
graiugena_n	2
grai_n	3
grama	f
gramen	n
grammatica_2	f
grammaticus_1	m
granarium	n
granatus	m
granditas	f
grando	f
granea	m
granicus_n	m
granius_n	*
granum	n
graphium	n
graptus_n	*
grassator	m
grates	f
gratia	f
gratianus_n	???
gratia_n	f
gratidianus_n	masculin
gratidius_n	???
gratificatio	f
gratilla_n	f
grattius_n	???
gratulatio	f
gratus_n	*
grauastellus	masculin
grauedo	f
grauiscae_n	f
grauitas	f
graupius_n	4
gregales	???
gremium	n
gressus	m
grex	m
grinnes_n	f
grosphus_n	m
grossus	m
grudii_n	*
grumentum_n	n
grumus	m
grus	
gryllus_n	m
gryps	m
grypus_n	*
gubernaculum	n
gubernatio	f
gubernator	m
gula	f
gulusa_n	m
gummi	???
gurges	m
gurges_n	m
gurgulio	m
gurgustium	n
gustatio	f
gustatorium	n
gustatus	m
gustus	m
gutta	m
gutta_n	m
guttula	f
guttur	???
guttus	???
gyara_n	???
gyarus_n	f
gyas_n	m
gyges_n	m
gylippus_n	m
gymnasiarchus	m
gymnasium	n
gynaeceum	n
gypsum	n
gyrus	m
gytheum_n	n
habena	f
habinnas_n	m
habitans	n
habitatio	f
habitator	m
habitus_1	m
habitus_n	m
habonius_n	m
hadriacum_n	neutre
hadrianus_n	*
hadriaticum_n	???
hadria_n	f
hadrumetini_n	???
hadrumetum_n	n
haedilia	f
haedillus	m
haedui_n	*
haedulus	m
haedus	m
haedus_n	m
haemonia_n	f
haemonis_n	f
haemon_n	m
haemus_n	m
haesitantia	f
haesitatio	f
haesitator	m
hagna_n	f
halaesa_n	f
halaesini_n	masculin
halaesus_n	m
halicarnassii_n	???
halicarnassus_n	m
halicyenses_n	???
halitus	m
halius_n	m
halophanta	m
halotus_n	m
halus_n	m
halys_n	m
hama	f
hamadryades_n	f
hamilcar_n	m
hamillus_n	*
hammonii_n	???
hammon_n	m
hamus	m
hannibal_n	m
hara	f
harii_n	*
hariolus	m
harmerides_n	f
harmodius_n	*
harmonia	f
harmonia_n	f
harpago_1	
harpagus_n	m
harpalus_n	m
harpalycus_n	m
harpocras_n	m
harpocrates_n	m
harpyia_n	???
harudes_n	m
haruspex	m
haruspicium	n
hasdrubal_n	m
hasta	f
hastatus_1	*
hasta_n	f
hastile	n
haterius_n	*
haustrum	n
haustus	m
hebetatio	f
hebrus_n	m
hecataeus_n	m
hecate_n	f
hector_n	m
hecuba_n	f
hedera	f
hedia	2
hedymeles_n	m
hegelochus_n	m
hegesimachus_n	4
heius_n	*
helena_n	f
helene_n	???
helenor_n	m
helenus_n	m
heliades_n	m
heliconiades_n	f
helicon_n	???
heliocaminus	m
heliodorus_n	*
heliopolis_n	f
helisii_n	m
helius_n	*
hellanicus_n	m
hellas_n	f
helleborum	n
helleborus	m
hellespontus_n	m
hellusii_n	*
helops	m
heluatio	f
helueconae_n	???
heluetii_n	3
heluidius_n	*
heluii_n	*
heluius_n	*
heluo	m
helymus_n	4
hemicyclium	n
hemina	m
hendecasyllabus	m
heneti_n	*
heniochi_n	*
henna_n	f
hennenses_n	???
hepatia	n
hephaestion_n	???
hera	f
heraclea_n	f
heracleotae_n	m
heracleus_n	*
heraclides_n	m
heraclienses_n	???
heraclitus_n	m
heraclius_n	*
herba	f
herbesus_n	???
herbita_n	f
herbitenses_n	???
herbula	f
herculanense_n	neutre
herculeius_n	4
hercules_n	m
hercules_n	m
heredipeta	m
hereditas	f
herennius_n	*
heres	m
herifuga	m
herius_n	*
hermagoras_n	???
hermarchus_n	m
hermeros_n	m
hermes_n	m
hermes_n	m
herminius_n	*
herminones_n	m
hermione_n	f
hermippus_n	m
hermobius_n	m
hermogenes_n	m
hermolaus_n	m
hermunduri_n	*
hermus_n	m
hernici_n	*
herodes_n	m
herodotus_n	m
herodus_n	4
heroine	*
heros	m
heroum	n
herus	m
hesiodus_n	m
hesiona_n	f
hesperia_n	f
hesperides_n	f
hesperii_n	masculin
hesperus_n	m
hesus_n	m
hetaeria	f
hiatus	m
hiberia_n	f
hiberina_n	f
hiberi_n	3
hiberna	n
hibernaculum	n
hibernia_n	f
hibernum	n
hiberus_n	*
hibiscum	???
hiempsal_n	m
hiems	f
hiems_n	f
hieras_n	m
hierocaesaria_n	???
hieronymus_n	m
hieron_n	m
hierosolymus_n	???
hilaira_n	f
hilaritas	f
hilarus_n	*
hilla	f
hilum	n
himella_n	f
himera_n	f
himera_n	f
hinnitus	m
hinnuleus	m
hipparchus_n	m
hippias_n	m
hippocoon_n	m
hippocrates_n	m
